Mod:Item:MetaData, Localized Name
mysticalagriculture:soulstone:0, 离魂石
mysticalagriculture:soulstone:1, 碎离魂石
mysticalagriculture:soulstone:2, 光滑离魂石
mysticalagriculture:soulstone:3, 离魂石砖
mysticalagriculture:soulstone:4, 裂离魂石砖
mysticalagriculture:soulstone:5, 錾制离魂石
mysticalagriculture:soulstone:6, 离魂石台阶块
mysticalagriculture:soulstone_slab:0, 离魂石台阶
mysticalagriculture:cobbled_soulstone_slab:0, 碎离魂石台阶
mysticalagriculture:soulstone_brick_slab:0, 离魂石砖台阶
mysticalagriculture:cobbled_soulstone_stairs, 碎离魂石楼梯
mysticalagriculture:soulstone_brick_stairs, 离魂石砖楼梯
mysticalagriculture:cobbled_soulstone_wall, 碎离魂石墙
mysticalagriculture:soulstone_brick_wall, 离魂石砖墙
mysticalagriculture:soul_glass, 离魂玻璃
mysticalagriculture:soul_glass_pane, 离魂玻璃板
mysticalagriculture:inferium_furnace, §e下级精华熔炉
mysticalagriculture:prudentium_furnace, §a初级精华熔炉
mysticalagriculture:intermedium_furnace, §6中级精华熔炉
mysticalagriculture:superium_furnace, §b高级精华熔炉
mysticalagriculture:supremium_furnace, §c终极精华熔炉
mysticalagriculture:ultimate_furnace, §8终焉熔炉
mysticalagriculture:prosperity_ore, 活化水晶矿石
mysticalagriculture:nether_prosperity_ore, 下界活化水晶矿石
mysticalagriculture:end_prosperity_ore, 末地活化水晶矿石
mysticalagriculture:inferium_ore, §e精华矿石
mysticalagriculture:nether_inferium_ore, §e下界精华矿石
mysticalagriculture:end_inferium_ore, §e末地精华矿石
mysticalagriculture:growth_accelerator, §e生长加速器
mysticalagriculture:mystical_machine_frame, 神秘机械框架
mysticalagriculture:glowstone_lamp, 萤石灯
mysticalagriculture:seed_reprocessor, 种子再处理器
mysticalagriculture:inferium_reprocessor, §eInferium Seed Reprocessor
mysticalagriculture:prudentium_reprocessor, §aPrudentium Seed Reprocessor
mysticalagriculture:intermedium_reprocessor, §6Intermedium Seed Reprocessor
mysticalagriculture:superium_reprocessor, §bSuperium Seed Reprocessor
mysticalagriculture:supremium_reprocessor, §cSupremium Seed Reprocessor
mysticalagriculture:ultimate_reprocessor, §8Ultimate Seed Reprocessor
mysticalagriculture:witherproof_block, 防凋零方块
mysticalagriculture:witherproof_glass, 防凋零玻璃
mysticalagriculture:tinkering_table:0, 工具装配台
mysticalagriculture:tinkering_table:1, 工具装配台
mysticalagriculture:tinkering_table:2, 工具装配台
mysticalagriculture:tinkering_table:3, 工具装配台
mysticalagriculture:tinkering_table:4, 工具装配台
mysticalagriculture:tier1_inferium_crop, 下级精华作物
mysticalagriculture:tier2_inferium_crop, 初级精华作物
mysticalagriculture:tier3_inferium_crop, 中级精华作物
mysticalagriculture:tier4_inferium_crop, 高级精华作物
mysticalagriculture:tier5_inferium_crop, 终极精华作物
mysticalagriculture:stone_crop, 石作物
mysticalagriculture:dirt_crop, 泥土作物
mysticalagriculture:nature_crop, 自然作物
mysticalagriculture:wood_crop, 木作物
mysticalagriculture:water_crop, 水作物
mysticalagriculture:ice_crop, 冰作物
mysticalagriculture:fire_crop, 火作物
mysticalagriculture:dye_crop, 染料作物
mysticalagriculture:nether_crop, 下界作物
mysticalagriculture:coal_crop, 煤作物
mysticalagriculture:iron_crop, 铁作物
mysticalagriculture:nether_quartz_crop, 下界石英作物
mysticalagriculture:glowstone_crop, 萤石作物
mysticalagriculture:redstone_crop, 红石作物
mysticalagriculture:obsidian_crop, 黑曜石作物
mysticalagriculture:gold_crop, 金作物
mysticalagriculture:lapis_lazuli_crop, 青金石作物
mysticalagriculture:end_crop, End作物
mysticalagriculture:experience_crop, 经验作物
mysticalagriculture:diamond_crop, 钻石作物
mysticalagriculture:emerald_crop, 绿宝石作物
mysticalagriculture:zombie_crop, 僵尸作物
mysticalagriculture:pig_crop, 猪作物
mysticalagriculture:chicken_crop, 鸡作物
mysticalagriculture:cow_crop, 牛作物
mysticalagriculture:sheep_crop, 羊作物
mysticalagriculture:slime_crop, 史莱姆作物
mysticalagriculture:skeleton_crop, 骷髅作物
mysticalagriculture:creeper_crop, 苦力怕作物
mysticalagriculture:spider_crop, 蜘蛛作物
mysticalagriculture:rabbit_crop, 兔子作物
mysticalagriculture:guardian_crop, 守卫者作物
mysticalagriculture:blaze_crop, 烈焰人作物
mysticalagriculture:ghast_crop, 恶魂作物
mysticalagriculture:enderman_crop, 末影人作物
mysticalagriculture:wither_skeleton_crop, 凋零骷髅作物
mysticalagriculture:silicon_crop, 硅作物
mysticalagriculture:silver_crop, 银作物
mysticalagriculture:steel_crop, 钢作物
mysticalagriculture:aluminum_brass_crop, 铝黄铜作物
mysticalagriculture:knightslime_crop, 史莱姆骑士作物
mysticalagriculture:ardite_crop, 阿迪特作物
mysticalagriculture:cobalt_crop, 钴作物
mysticalagriculture:manyullyn_crop, 玛玉灵作物
mysticalagriculture:steeleaf_crop, 钢叶作物
mysticalagriculture:ironwood_crop, 铁树作物
mysticalagriculture:knightmetal_crop, 骑士金属作物
mysticalagriculture:fiery_ingot_crop, 炽热的铁锭作物
mysticalagriculture:sky_stone_crop, 陨石作物
mysticalagriculture:certus_quartz_crop, 赛特斯石英作物
mysticalagriculture:fluix_crop, 福鲁伊克斯水晶作物
mysticalagriculture:miners_torch, 矿工火把
mysticalagriculture:crafting:0, §e下级精华
mysticalagriculture:crafting:1, §a初级精华
mysticalagriculture:crafting:2, §6中级精华
mysticalagriculture:crafting:3, §b高级精华
mysticalagriculture:crafting:4, §c终极精华
mysticalagriculture:crafting:5, 活化水晶碎片
mysticalagriculture:crafting:6, 自然花簇
mysticalagriculture:crafting:7, 染料花簇
mysticalagriculture:crafting:8, 下界花簇
mysticalagriculture:crafting:9, 末地花簇
mysticalagriculture:crafting:14, 空白记录
mysticalagriculture:crafting:15, 空白头骨
mysticalagriculture:crafting:16, 基础合成种子
mysticalagriculture:crafting:17, 一级合成种子
mysticalagriculture:crafting:18, 二级合成种子
mysticalagriculture:crafting:19, 三级合成种子
mysticalagriculture:crafting:20, 四级合成种子
mysticalagriculture:crafting:21, 五级合成种子
mysticalagriculture:crafting:22, 神秘杆
mysticalagriculture:crafting:23, 神秘线
mysticalagriculture:crafting:24, 神秘羽毛
mysticalagriculture:crafting:28, 下级离魂沙
mysticalagriculture:crafting:29, §d离魂沙
mysticalagriculture:crafting:32, 基础精华锭
mysticalagriculture:crafting:33, §e下级精华锭
mysticalagriculture:crafting:34, §a初级精华锭
mysticalagriculture:crafting:35, §6中级精华锭
mysticalagriculture:crafting:36, §b高级精华锭
mysticalagriculture:crafting:37, §c终极精华锭
mysticalagriculture:crafting:38, §d离魂锭
mysticalagriculture:crafting:39, 基础精华粒
mysticalagriculture:crafting:40, §e下级精华粒
mysticalagriculture:crafting:41, §a初级精华粒
mysticalagriculture:crafting:42, §6中级精华粒
mysticalagriculture:crafting:43, §b高级精华粒
mysticalagriculture:crafting:44, §c终极精华粒
mysticalagriculture:crafting:45, §d离魂粒
mysticalagriculture:crafting:48, 虚拟无限水源
mysticalagriculture:crafting:50, §e下级精华施肥核心
mysticalagriculture:crafting:51, §a初级精华施肥核心
mysticalagriculture:crafting:52, §6中级精华施肥核心
mysticalagriculture:crafting:53, §b高级精华施肥核心
mysticalagriculture:crafting:54, §c终极精华施肥核心
mysticalagriculture:infusion_crystal, 注魔水晶
mysticalagriculture:master_infusion_crystal, §c终极注魔水晶
mysticalagriculture:core_remover, §c核心替换器
mysticalagriculture:fertilized_essence, §d肥料精华
mysticalagriculture:mystical_fertilizer, §d魔法肥料
mysticalagriculture:inferium_apple, §e下级苹果
mysticalagriculture:prudentium_apple, §a初级苹果
mysticalagriculture:intermedium_apple, §6中级苹果
mysticalagriculture:superium_apple, §b高级苹果
mysticalagriculture:supremium_apple, §c终极苹果
mysticalagriculture:coal:0, §e下级进化煤
mysticalagriculture:coal:1, §a初级精华煤
mysticalagriculture:coal:2, §6中级精华煤
mysticalagriculture:coal:3, §b高级精华煤
mysticalagriculture:coal:4, §c终极精华煤
mysticalagriculture:watering_can:0, §e下级精华洒水壶
mysticalagriculture:watering_can:1, §a初级精华洒水壶
mysticalagriculture:watering_can:2, §6中级精华洒水壶
mysticalagriculture:watering_can:3, §b高级精华洒水壶
mysticalagriculture:watering_can:4, §c终极精华洒水壶
mysticalagriculture:soulium_dagger, §d离魂匕首
mysticalagriculture:xp_droplet, 经验液滴
mysticalagriculture:chunk:0, 1级基础怪物灵魂碎片
mysticalagriculture:chunk:1, 2级基础怪物灵魂碎片
mysticalagriculture:chunk:2, 3级基础怪物灵魂碎片
mysticalagriculture:chunk:3, 4级基础怪物灵魂碎片
mysticalagriculture:chunk:4, 5级基础怪物灵魂碎片
mysticalagriculture:chunk:5, 经验碎片
mysticalagriculture:chunk:6, 僵尸灵魂碎片
mysticalagriculture:chunk:7, 猪灵魂碎片
mysticalagriculture:chunk:8, 鸡灵魂碎片
mysticalagriculture:chunk:9, 牛灵魂碎片
mysticalagriculture:chunk:10, 羊灵魂碎片
mysticalagriculture:chunk:11, 史莱姆灵魂碎片
mysticalagriculture:chunk:12, 骷髅灵魂碎片
mysticalagriculture:chunk:13, 苦力怕灵魂碎片
mysticalagriculture:chunk:14, 蜘蛛灵魂碎片
mysticalagriculture:chunk:15, 兔子灵魂碎片
mysticalagriculture:chunk:16, 守护者灵魂碎片
mysticalagriculture:chunk:17, 烈焰人灵魂碎片
mysticalagriculture:chunk:18, 恶魂灵魂碎片
mysticalagriculture:chunk:19, 末影人灵魂碎片
mysticalagriculture:chunk:20, 凋零骷髅灵魂碎片
mysticalagriculture:stone_essence, 石精华
mysticalagriculture:dirt_essence, 泥土精华
mysticalagriculture:nature_essence, 自然精华
mysticalagriculture:wood_essence, 木精华
mysticalagriculture:water_essence, 水精华
mysticalagriculture:ice_essence, 冰精华
mysticalagriculture:fire_essence, 火精华
mysticalagriculture:dye_essence, 染料精华
mysticalagriculture:nether_essence, 下界精华
mysticalagriculture:coal_essence, 煤精华
mysticalagriculture:iron_essence, 铁精华
mysticalagriculture:nether_quartz_essence, 下界石英精华
mysticalagriculture:glowstone_essence, 萤石精华
mysticalagriculture:redstone_essence, 红石精华
mysticalagriculture:obsidian_essence, 黑曜石精华
mysticalagriculture:gold_essence, 金精华
mysticalagriculture:lapis_lazuli_essence, 青金石精华
mysticalagriculture:end_essence, 末地精华
mysticalagriculture:experience_essence, 经验精华
mysticalagriculture:diamond_essence, 钻石精华
mysticalagriculture:emerald_essence, 绿宝石精华
mysticalagriculture:zombie_essence, 僵尸精华
mysticalagriculture:pig_essence, 猪精华
mysticalagriculture:chicken_essence, 鸡精华
mysticalagriculture:cow_essence, 牛精华
mysticalagriculture:sheep_essence, 羊精华
mysticalagriculture:slime_essence, 史莱姆精华
mysticalagriculture:skeleton_essence, 骷髅精华
mysticalagriculture:creeper_essence, 苦力怕精华
mysticalagriculture:spider_essence, 蜘蛛精华
mysticalagriculture:rabbit_essence, 兔子精华
mysticalagriculture:guardian_essence, 守护者精华
mysticalagriculture:blaze_essence, 烈焰人精华
mysticalagriculture:ghast_essence, 恶魂精华
mysticalagriculture:enderman_essence, 末影人精华
mysticalagriculture:wither_skeleton_essence, 凋零骷髅精华
mysticalagriculture:silicon_essence, 硅精华
mysticalagriculture:silver_essence, 银精华
mysticalagriculture:steel_essence, 钢精华
mysticalagriculture:aluminum_brass_essence, 铝黄铜精华
mysticalagriculture:knightslime_essence, 史莱姆骑士精华
mysticalagriculture:ardite_essence, 阿迪特精华
mysticalagriculture:cobalt_essence, 钴精华
mysticalagriculture:manyullyn_essence, 玛玉灵精华
mysticalagriculture:steeleaf_essence, 钢叶精华
mysticalagriculture:ironwood_essence, 铁树精华
mysticalagriculture:knightmetal_essence, 骑士金属精华
mysticalagriculture:fiery_ingot_essence, 炽热的铁锭精华
mysticalagriculture:sky_stone_essence, 陨石精华
mysticalagriculture:certus_quartz_essence, 赛特斯石英精华
mysticalagriculture:fluix_essence, 福鲁伊克斯水晶精华
mysticalagriculture:tier1_inferium_seeds, 下级精华种子
mysticalagriculture:tier2_inferium_seeds, 初级精华种子
mysticalagriculture:tier3_inferium_seeds, 中级精华种子
mysticalagriculture:tier4_inferium_seeds, 高级精华种子
mysticalagriculture:tier5_inferium_seeds, 终极精华种子
mysticalagriculture:stone_seeds, 石种子
mysticalagriculture:dirt_seeds, 泥土种子
mysticalagriculture:nature_seeds, 自然种子
mysticalagriculture:wood_seeds, 木种子
mysticalagriculture:water_seeds, 水种子
mysticalagriculture:ice_seeds, 冰种子
mysticalagriculture:fire_seeds, 火种子
mysticalagriculture:dye_seeds, 染料种子
mysticalagriculture:nether_seeds, 下界种子
mysticalagriculture:coal_seeds, 煤种子
mysticalagriculture:iron_seeds, 铁种子
mysticalagriculture:nether_quartz_seeds, 下界石英种子
mysticalagriculture:glowstone_seeds, 萤石种子
mysticalagriculture:redstone_seeds, 红石种子
mysticalagriculture:obsidian_seeds, 黑曜石种子
mysticalagriculture:gold_seeds, 金种子
mysticalagriculture:lapis_lazuli_seeds, 青金石种子
mysticalagriculture:end_seeds, 末地种子
mysticalagriculture:experience_seeds, 经验种子
mysticalagriculture:diamond_seeds, 钻石种子
mysticalagriculture:emerald_seeds, 绿宝石种子
mysticalagriculture:zombie_seeds, 僵尸种子
mysticalagriculture:pig_seeds, 猪种子
mysticalagriculture:chicken_seeds, 鸡种子
mysticalagriculture:cow_seeds, 牛种子
mysticalagriculture:sheep_seeds, 羊种子
mysticalagriculture:slime_seeds, 史莱姆种子
mysticalagriculture:skeleton_seeds, 骷髅种子
mysticalagriculture:creeper_seeds, 苦力怕种子
mysticalagriculture:spider_seeds, 蜘蛛种子
mysticalagriculture:rabbit_seeds, 兔子种子
mysticalagriculture:guardian_seeds, 守护者种子
mysticalagriculture:blaze_seeds, 烈焰人种子
mysticalagriculture:ghast_seeds, 恶魂种子
mysticalagriculture:enderman_seeds, 末影人种子
mysticalagriculture:wither_skeleton_seeds, 凋零骷髅种子
mysticalagriculture:silicon_seeds, 硅种子
mysticalagriculture:silver_seeds, 银种子
mysticalagriculture:steel_seeds, 钢种子
mysticalagriculture:aluminum_brass_seeds, 铝黄铜种子
mysticalagriculture:knightslime_seeds, 史莱姆骑士种子
mysticalagriculture:ardite_seeds, 阿迪特种子
mysticalagriculture:cobalt_seeds, 钴种子
mysticalagriculture:manyullyn_seeds, 玛玉灵种子
mysticalagriculture:steeleaf_seeds, 钢叶种子
mysticalagriculture:ironwood_seeds, 铁树种子
mysticalagriculture:knightmetal_seeds, 骑士金属种子
mysticalagriculture:fiery_ingot_seeds, 炽热的铁锭种子
mysticalagriculture:sky_stone_seeds, 陨石种子
mysticalagriculture:certus_quartz_seeds, 赛特斯石英种子
mysticalagriculture:fluix_seeds, 福鲁伊克斯水晶种子
mysticalagriculture:gear:0, §e下级精华工具核心
mysticalagriculture:gear:1, §a初级精华工具核心
mysticalagriculture:gear:2, §6中级精华工具核心
mysticalagriculture:gear:3, §b高级精华工具核心
mysticalagriculture:gear:4, §c终极精华工具核心
mysticalagriculture:gear:5, §e下级精华装甲核心
mysticalagriculture:gear:6, §a初级精华装甲核心
mysticalagriculture:gear:7, §6中级精华装甲核心
mysticalagriculture:gear:8, §b高级精华装甲核心
mysticalagriculture:gear:9, §c终极精华装甲核心
mysticalagriculture:gear:15, §e下级精华箭头
mysticalagriculture:gear:16, §a初级精华箭头
mysticalagriculture:gear:17, §6中级精华箭头
mysticalagriculture:gear:18, §b高级精华箭头
mysticalagriculture:gear:19, §c终极精华箭头
mysticalagriculture:charm:0, 空白首饰
mysticalagriculture:charm:1, 魔符：夜视
mysticalagriculture:charm:2, 魔符：伤害吸收
mysticalagriculture:charm:3, 魔符：凋零抗性提升
mysticalagriculture:charm:4, 魔符：抗毒
mysticalagriculture:charm:5, 魔符：防火
mysticalagriculture:charm:6, 魔符：抗性提升
mysticalagriculture:charm:7, 魔符：力量
mysticalagriculture:charm:8, 魔符：力量2
mysticalagriculture:charm:9, 魔符：速度
mysticalagriculture:charm:10, 魔符：跳跃提升
mysticalagriculture:charm:11, 魔符：矿工的希望
mysticalagriculture:charm:12, 魔符：彩虹
mysticalagriculture:charm:13, 魔符：快速拉弓
mysticalagriculture:charm:14, 魔符：三重射击
mysticalagriculture:charm:15, 魔符：采矿AOE
mysticalagriculture:charm:16, 魔符：攻击AOE
mysticalagriculture:charm:17, 魔符：耕地AOE
mysticalagriculture:charm:18, 魔符：剪毛AOE
mysticalagriculture:charm:19, 魔符：收割AOE
mysticalagriculture:charm:20, 魔符：镰刀AOE
mysticalagriculture:inferium_arrow, §e下级精华箭
mysticalagriculture:prudentium_arrow, §a初级精华箭
mysticalagriculture:intermedium_arrow, §6中级精华箭
mysticalagriculture:superium_arrow, §b高级精华箭
mysticalagriculture:supremium_arrow, §c终极精华箭
mysticalagriculture:inferium_sword, §e下级精华剑
mysticalagriculture:inferium_pickaxe, §e下级精华镐
mysticalagriculture:inferium_shovel, §e下级精华铲
mysticalagriculture:inferium_axe, §e下级精华斧
mysticalagriculture:inferium_hoe, §e下级精华锄
mysticalagriculture:inferium_shears, §e下级精华剪刀
mysticalagriculture:inferium_bow, §e下级精华弓
mysticalagriculture:inferium_sickle, §e下级精华镰刀
mysticalagriculture:inferium_scythe, §e下级精华长柄镰刀
mysticalagriculture:inferium_fishing_rod, §e下级精华钓竿
mysticalagriculture:prudentium_sword, §a初级精华剑
mysticalagriculture:prudentium_pickaxe, §a初级精华镐
mysticalagriculture:prudentium_shovel, §a初级精华铲
mysticalagriculture:prudentium_axe, §a初级精华斧
mysticalagriculture:prudentium_hoe, §a初级精华锄
mysticalagriculture:prudentium_shears, §a初级精华剪刀
mysticalagriculture:prudentium_bow, §a初级精华弓
mysticalagriculture:prudentium_sickle, §a初级精华镰刀
mysticalagriculture:prudentium_scythe, §a初级精华长柄镰刀
mysticalagriculture:prudentium_fishing_rod, §a初级精华钓竿
mysticalagriculture:intermedium_sword, §6中级精华剑
mysticalagriculture:intermedium_pickaxe, §6中级精华镐
